DISTRICT,CS_NONPROF_ASSET,FISCALYR,CS_NONPROF_FUNC,CS_NONPROF_OBJ,FIN_UNIT,CS_NONPROF_PGMIN,ACTAMT,DTUPDATE
165802,211,2009,00,5929,000,00,225704,08MAR2010
165802,211,2009,11,6119,101,30,158810,08MAR2010
165802,211,2009,11,6141,101,11,-44,08MAR2010
165802,211,2009,11,6141,101,30,2251,08MAR2010
165802,211,2009,11,6142,101,30,14969,08MAR2010
165802,211,2009,11,6145,101,30,185,08MAR2010
165802,211,2009,11,6146,101,30,13052,08MAR2010
165802,211,2009,11,6239,101,30,13000,08MAR2010
165802,211,2009,11,6399,101,30,9399,08MAR2010
165802,211,2009,33,6119,101,30,11929,08MAR2010
165802,211,2009,33,6141,101,30,159,08MAR2010
165802,211,2009,33,6142,101,30,1014,08MAR2010
165802,211,2009,33,6145,101,30,10,08MAR2010
165802,211,2009,33,6146,101,30,970,08MAR2010
165802,224,2009,00,5929,000,00,90119,08MAR2010
165802,224,2009,11,6119,101,23,64995,08MAR2010
165802,224,2009,11,6129,101,23,6533,08MAR2010
165802,224,2009,11,6141,101,23,918,08MAR2010
165802,224,2009,11,6142,101,23,6993,08MAR2010
165802,224,2009,11,6145,101,23,97,08MAR2010
165802,224,2009,11,6146,101,23,4111,08MAR2010
165802,224,2009,11,6299,101,23,729,08MAR2010
165802,224,2009,11,6399,101,23,5650,08MAR2010
165802,224,2009,11,6499,101,23,92,08MAR2010
165802,240,2009,00,3600,000,00,73509,08MAR2010
165802,240,2009,00,5742,000,00,30,08MAR2010
165802,240,2009,00,5751,000,00,54447,08MAR2010
165802,240,2009,00,5829,000,00,1800,08MAR2010
165802,240,2009,00,5921,000,00,34899,08MAR2010
165802,240,2009,00,5922,000,00,121222,08MAR2010
165802,240,2009,35,6129,101,99,56841,08MAR2010
165802,240,2009,35,6141,101,99,1575,08MAR2010
165802,240,2009,35,6142,101,99,7986,08MAR2010
165802,240,2009,35,6145,101,99,136,08MAR2010
165802,240,2009,35,6146,101,99,3589,08MAR2010
165802,240,2009,35,6341,101,99,116150,08MAR2010
165802,240,2009,35,6342,101,99,4514,08MAR2010
165802,240,2009,35,6399,101,99,6900,08MAR2010
165802,240,2009,35,6411,101,99,649,08MAR2010
165802,240,2009,71,6523,101,99,2,08MAR2010
165802,255,2009,00,5929,000,00,44113,08MAR2010
165802,255,2009,11,6119,101,24,3664,08MAR2010
165802,255,2009,11,6141,101,24,50,08MAR2010
165802,255,2009,11,6142,101,24,357,08MAR2010
165802,255,2009,11,6146,101,24,291,08MAR2010
165802,255,2009,13,6221,101,99,6874,08MAR2010
165802,255,2009,13,6239,101,21,53,08MAR2010
165802,255,2009,13,6239,101,99,10416,08MAR2010
165802,255,2009,13,6299,101,99,605,08MAR2010
165802,255,2009,13,6399,999,99,90,08MAR2010
165802,255,2009,13,6411,101,24,21712,08MAR2010
165802,262,2009,00,5929,000,00,2012,08MAR2010
165802,262,2009,53,6399,101,99,2012,08MAR2010
165802,265,2009,00,3600,000,00,16343,08MAR2010
165802,265,2009,00,5929,000,00,99000,08MAR2010
165802,265,2009,11,6119,101,24,53602,08MAR2010
165802,265,2009,11,6129,101,24,10657,08MAR2010
165802,265,2009,11,6141,101,24,1452,08MAR2010
165802,265,2009,11,6142,101,24,678,08MAR2010
165802,265,2009,11,6143,101,24,23,08MAR2010
165802,265,2009,11,6145,101,24,143,08MAR2010
165802,265,2009,11,6146,101,24,3971,08MAR2010
165802,265,2009,11,6341,101,24,5919,08MAR2010
165802,265,2009,11,6399,101,24,6050,08MAR2010
165802,265,2009,11,6499,101,24,163,08MAR2010
165802,283,2009,00,5929,000,00,35036,08MAR2010
165802,283,2009,11,6399,101,23,35036,08MAR2010
165802,401,2009,00,3600,000,00,1910,08MAR2010
165802,401,2009,00,5812,000,00,3152,08MAR2010
165802,401,2009,11,6119,101,99,1183,08MAR2010
165802,401,2009,11,6141,101,99,16,08MAR2010
165802,401,2009,11,6142,101,99,37,08MAR2010
165802,401,2009,11,6146,101,99,7,08MAR2010
165802,404,2009,00,3600,000,00,333,08MAR2010
165802,404,2009,00,5829,000,00,18846,08MAR2010
165802,404,2009,11,6119,101,30,2010,08MAR2010
165802,404,2009,11,6121,101,24,13181,08MAR2010
165802,404,2009,11,6141,101,24,183,08MAR2010
165802,404,2009,11,6141,101,30,28,08MAR2010
165802,404,2009,11,6145,101,24,24,08MAR2010
165802,404,2009,11,6146,101,24,124,08MAR2010
165802,404,2009,11,6146,101,30,11,08MAR2010
165802,404,2009,11,6399,101,24,2952,08MAR2010
165802,411,2009,00,3600,000,00,14030,08MAR2010
165802,411,2009,00,5829,000,00,14337,08MAR2010
165802,411,2009,11,6399,101,11,14059,08MAR2010
165802,420,2009,00,3600,000,00,80704,08MAR2010
165802,420,2009,00,5742,000,00,711,08MAR2010
165802,420,2009,00,5744,000,00,3000,08MAR2010
165802,420,2009,00,5749,000,00,-1510,08MAR2010
165802,420,2009,00,5812,000,00,3383634,08MAR2010
165802,420,2009,11,6112,101,11,36168,08MAR2010
165802,420,2009,11,6119,101,11,1233204,08MAR2010
165802,420,2009,11,6119,101,23,27371,08MAR2010
165802,420,2009,11,6119,101,30,5460,08MAR2010
165802,420,2009,11,6129,101,11,181181,08MAR2010
165802,420,2009,11,6129,101,23,906,08MAR2010
165802,420,2009,11,6141,101,11,20114,08MAR2010
165802,420,2009,11,6141,101,23,370,08MAR2010
165802,420,2009,11,6141,101,30,72,08MAR2010
165802,420,2009,11,6142,101,11,110264,08MAR2010
165802,420,2009,11,6142,101,23,2066,08MAR2010
165802,420,2009,11,6145,101,11,1825,08MAR2010
165802,420,2009,11,6145,101,23,1,08MAR2010
165802,420,2009,11,6146,101,11,29759,08MAR2010
165802,420,2009,11,6146,101,23,151,08MAR2010
165802,420,2009,11,6146,101,30,30,08MAR2010
165802,420,2009,11,6219,101,11,324,08MAR2010
165802,420,2009,11,6223,101,11,2577,08MAR2010
165802,420,2009,11,6239,101,11,4724,08MAR2010
165802,420,2009,11,6269,101,11,18697,08MAR2010
165802,420,2009,11,6299,101,11,7934,08MAR2010
165802,420,2009,11,6299,101,23,429,08MAR2010
165802,420,2009,11,6339,101,11,6392,08MAR2010
165802,420,2009,11,6399,101,11,84230,08MAR2010
165802,420,2009,11,6411,101,11,608,08MAR2010
165802,420,2009,11,6412,101,11,245,08MAR2010
165802,420,2009,11,6499,101,11,1591,08MAR2010
165802,420,2009,12,6119,101,24,15000,08MAR2010
165802,420,2009,12,6129,101,11,881,08MAR2010
165802,420,2009,12,6141,101,11,100,08MAR2010
165802,420,2009,12,6141,101,24,129,08MAR2010
165802,420,2009,12,6142,101,11,164,08MAR2010
165802,420,2009,12,6145,101,11,4,08MAR2010
165802,420,2009,12,6145,101,24,44,08MAR2010
165802,420,2009,12,6146,101,11,5,08MAR2010
165802,420,2009,12,6399,101,11,3538,08MAR2010
165802,420,2009,13,6119,101,11,37995,08MAR2010
165802,420,2009,13,6119,101,21,7863,08MAR2010
165802,420,2009,13,6141,101,11,692,08MAR2010
165802,420,2009,13,6142,101,11,4807,08MAR2010
165802,420,2009,13,6145,101,11,39,08MAR2010
165802,420,2009,13,6146,101,11,276,08MAR2010
165802,420,2009,13,6221,101,24,70,08MAR2010
165802,420,2009,13,6299,101,23,15,08MAR2010
165802,420,2009,13,6411,101,23,3351,08MAR2010
165802,420,2009,13,6411,101,24,2560,08MAR2010
165802,420,2009,13,6499,101,23,51,08MAR2010
165802,420,2009,23,6119,101,11,109486,08MAR2010
165802,420,2009,23,6129,101,11,65694,08MAR2010
165802,420,2009,23,6141,101,11,3271,08MAR2010
165802,420,2009,23,6142,101,11,14444,08MAR2010
165802,420,2009,23,6143,101,11,1,08MAR2010
165802,420,2009,23,6145,101,11,176,08MAR2010
165802,420,2009,23,6146,101,11,940,08MAR2010
165802,420,2009,23,6399,101,11,4235,08MAR2010
165802,420,2009,23,6411,101,11,2130,08MAR2010
165802,420,2009,31,6119,101,23,21258,08MAR2010
165802,420,2009,31,6141,101,23,1789,08MAR2010
165802,420,2009,31,6142,101,23,2609,08MAR2010
165802,420,2009,31,6145,101,23,20,08MAR2010
165802,420,2009,31,6146,101,23,210,08MAR2010
165802,420,2009,31,6219,101,23,2138,08MAR2010
165802,420,2009,31,6399,101,23,208,08MAR2010
165802,420,2009,31,6411,101,23,65,08MAR2010
165802,420,2009,33,6119,101,24,40791,08MAR2010
165802,420,2009,33,6141,101,24,543,08MAR2010
165802,420,2009,33,6142,101,24,3334,08MAR2010
165802,420,2009,33,6145,101,24,29,08MAR2010
165802,420,2009,33,6146,101,24,224,08MAR2010
165802,420,2009,33,6399,101,24,5232,08MAR2010
165802,420,2009,33,6411,101,24,1007,08MAR2010
165802,420,2009,34,6121,101,11,312,08MAR2010
165802,420,2009,34,6141,101,11,4,08MAR2010
165802,420,2009,34,6146,101,11,2,08MAR2010
165802,420,2009,34,6249,101,99,1040,08MAR2010
165802,420,2009,34,6311,101,11,538,08MAR2010
165802,420,2009,34,6412,101,11,229,08MAR2010
165802,420,2009,34,6494,101,99,15,08MAR2010
165802,420,2009,36,6121,101,99,1904,08MAR2010
165802,420,2009,36,6141,101,99,24,08MAR2010
165802,420,2009,36,6146,101,99,10,08MAR2010
165802,420,2009,36,6329,101,99,394,08MAR2010
165802,420,2009,36,6412,101,99,235,08MAR2010
165802,420,2009,36,6419,101,99,2358,08MAR2010
165802,420,2009,41,6119,701,99,85173,08MAR2010
165802,420,2009,41,6119,720,99,1922,08MAR2010
165802,420,2009,41,6119,750,99,63117,08MAR2010
165802,420,2009,41,6129,701,99,29526,08MAR2010
165802,420,2009,41,6141,701,99,1674,08MAR2010
165802,420,2009,41,6141,720,99,27,08MAR2010
165802,420,2009,41,6141,750,99,808,08MAR2010
165802,420,2009,41,6142,701,99,4863,08MAR2010
165802,420,2009,41,6142,720,99,177,08MAR2010
165802,420,2009,41,6142,750,99,4581,08MAR2010
165802,420,2009,41,6145,701,99,118,08MAR2010
165802,420,2009,41,6145,750,99,41,08MAR2010
165802,420,2009,41,6146,701,99,608,08MAR2010
165802,420,2009,41,6146,720,99,11,08MAR2010
165802,420,2009,41,6146,750,99,347,08MAR2010
165802,420,2009,41,6211,702,99,3657,08MAR2010
165802,420,2009,41,6212,702,99,62696,08MAR2010
165802,420,2009,41,6219,750,99,130,08MAR2010
165802,420,2009,41,6239,701,99,11471,08MAR2010
165802,420,2009,41,6269,701,99,7698,08MAR2010
165802,420,2009,41,6299,720,99,73,08MAR2010
165802,420,2009,41,6341,701,99,4267,08MAR2010
165802,420,2009,41,6399,701,99,14123,08MAR2010
165802,420,2009,41,6399,702,99,4107,08MAR2010
165802,420,2009,41,6399,750,99,23210,08MAR2010
165802,420,2009,41,6411,701,99,11013,08MAR2010
165802,420,2009,41,6449,720,99,136753,08MAR2010
165802,420,2009,41,6499,701,99,9924,08MAR2010
165802,420,2009,41,6499,750,99,45,08MAR2010
165802,420,2009,51,6129,101,99,80723,08MAR2010
165802,420,2009,51,6141,101,99,1964,08MAR2010
165802,420,2009,51,6142,101,99,8637,08MAR2010
165802,420,2009,51,6145,101,99,83,08MAR2010
165802,420,2009,51,6146,101,99,373,08MAR2010
165802,420,2009,51,6249,101,99,46558,08MAR2010
165802,420,2009,51,6259,101,99,87593,08MAR2010
165802,420,2009,51,6269,101,99,48834,08MAR2010
165802,420,2009,51,6399,101,99,43604,08MAR2010
165802,420,2009,51,6429,101,99,54164,08MAR2010
165802,420,2009,51,6499,101,99,15011,08MAR2010
165802,420,2009,53,6119,101,99,1785,08MAR2010
165802,420,2009,53,6119,720,99,33636,08MAR2010
165802,420,2009,53,6141,101,99,23,08MAR2010
165802,420,2009,53,6141,720,99,407,08MAR2010
165802,420,2009,53,6142,101,99,178,08MAR2010
165802,420,2009,53,6142,720,99,3247,08MAR2010
165802,420,2009,53,6145,720,99,26,08MAR2010
165802,420,2009,53,6146,101,99,10,08MAR2010
165802,420,2009,53,6146,720,99,182,08MAR2010
165802,420,2009,53,6399,101,99,1854,08MAR2010
165802,420,2009,53,6499,101,99,3969,08MAR2010
165802,420,2009,71,6523,101,99,175999,08MAR2010
165802,420,2009,71,6529,101,99,3095,08MAR2010
165802,426,2009,00,3600,000,00,5394,08MAR2010
165802,426,2009,00,5829,000,00,67500,08MAR2010
165802,426,2009,11,6119,101,11,61917,08MAR2010
165802,426,2009,11,6129,101,11,3836,08MAR2010
165802,426,2009,12,6119,101,24,837,08MAR2010
165802,426,2009,23,6119,101,99,1517,08MAR2010
165802,426,2009,23,6129,101,99,731,08MAR2010
165802,426,2009,33,6119,101,24,517,08MAR2010
165802,426,2009,35,6129,101,99,712,08MAR2010
165802,426,2009,41,6119,750,99,767,08MAR2010
165802,426,2009,41,6129,701,99,731,08MAR2010
165802,426,2009,51,6129,101,99,1334,08MAR2010
212803,204,2009,00,5929,000,00,952,08MAR2010
212803,204,2009,11,6119,001,11,1,08MAR2010
212803,204,2009,11,6239,001,11,1,08MAR2010
212803,204,2009,11,6399,001,11,947,08MAR2010
212803,204,2009,11,6411,001,11,3,08MAR2010
212803,211,2009,00,3490,000,00,39276,08MAR2010
212803,211,2009,00,5929,000,00,188316,08MAR2010
212803,211,2009,11,6119,001,30,82006,08MAR2010
212803,211,2009,11,6129,001,30,16764,08MAR2010
212803,211,2009,11,6146,001,30,-82,08MAR2010
212803,211,2009,11,6219,001,30,4000,08MAR2010
212803,211,2009,11,6221,001,30,2413,08MAR2010
212803,211,2009,11,6239,001,30,987,08MAR2010
212803,211,2009,11,6311,001,30,4000,08MAR2010
212803,211,2009,11,6329,001,30,1000,08MAR2010
212803,211,2009,11,6339,001,30,1000,08MAR2010
212803,211,2009,11,6399,001,30,32302,08MAR2010
212803,211,2009,11,6399,002,30,4698,08MAR2010
212803,211,2009,11,6411,001,30,6468,08MAR2010
212803,211,2009,11,6411,002,30,500,08MAR2010
212803,211,2009,11,6412,001,30,1396,08MAR2010
212803,211,2009,11,6412,002,30,646,08MAR2010
212803,211,2009,11,6419,001,30,852,08MAR2010
212803,211,2009,11,6429,001,30,6000,08MAR2010
212803,211,2009,11,6449,001,30,16916,08MAR2010
212803,211,2009,13,6219,001,30,2000,08MAR2010
212803,211,2009,31,6399,001,30,2000,08MAR2010
212803,211,2009,51,6269,001,30,3600,08MAR2010
212803,211,2009,53,6129,001,30,14480,08MAR2010
212803,211,2009,53,6141,001,30,512,08MAR2010
212803,211,2009,53,6142,001,30,570,08MAR2010
212803,211,2009,53,6146,001,30,203,08MAR2010
212803,224,2009,00,5929,000,00,36612,08MAR2010
212803,224,2009,11,6119,001,23,27860,08MAR2010
212803,224,2009,11,6129,001,23,1931,08MAR2010
212803,224,2009,11,6219,001,23,4821,08MAR2010
212803,224,2009,11,6291,001,23,2000,08MAR2010
212803,240,2009,00,5751,000,00,25778,08MAR2010
212803,240,2009,00,5829,000,00,27,08MAR2010
212803,240,2009,00,5921,000,00,15756,08MAR2010
212803,240,2009,00,5922,000,00,32815,08MAR2010
212803,240,2009,00,5923,000,00,240,08MAR2010
212803,240,2009,00,7915,000,00,36009,08MAR2010
212803,240,2009,35,6141,001,99,3222,08MAR2010
212803,240,2009,35,6142,001,99,815,08MAR2010
212803,240,2009,35,6219,001,99,443,08MAR2010
212803,240,2009,35,6269,001,99,10274,08MAR2010
212803,240,2009,35,6341,001,99,50111,08MAR2010
212803,240,2009,35,6342,001,99,2715,08MAR2010
212803,240,2009,35,6344,001,99,240,08MAR2010
212803,240,2009,35,6399,001,99,249,08MAR2010
212803,255,2009,00,5929,000,00,15895,08MAR2010
212803,255,2009,11,6119,001,11,2000,08MAR2010
212803,255,2009,11,6239,001,11,1886,08MAR2010
212803,255,2009,11,6399,001,11,750,08MAR2010
212803,255,2009,11,6399,002,11,250,08MAR2010
212803,255,2009,11,6412,001,11,2579,08MAR2010
212803,255,2009,11,6412,002,11,150,08MAR2010
212803,255,2009,21,6129,001,23,5000,08MAR2010
212803,255,2009,23,6411,001,24,1849,08MAR2010
212803,255,2009,23,6411,001,99,317,08MAR2010
212803,255,2009,35,6129,001,11,47502,08MAR2010
212803,255,2009,51,6259,001,11,1114,08MAR2010
212803,262,2009,00,5929,000,00,1444,08MAR2010
212803,262,2009,11,6119,001,11,54,08MAR2010
212803,262,2009,11,6239,001,11,339,08MAR2010
212803,262,2009,11,6399,002,11,1038,08MAR2010
212803,262,2009,51,6259,001,11,13,08MAR2010
212803,283,2009,00,5929,000,00,2461,08MAR2010
212803,283,2009,31,6119,001,23,2461,08MAR2010
212803,285,2009,00,5929,000,00,25881,08MAR2010
212803,285,2009,11,6119,001,30,6503,08MAR2010
212803,285,2009,11,6119,699,30,12960,08MAR2010
212803,285,2009,11,6129,699,30,4808,08MAR2010
212803,285,2009,11,6141,001,30,15,08MAR2010
212803,285,2009,11,6141,699,30,626,08MAR2010
212803,285,2009,11,6399,699,30,969,08MAR2010
212803,289,2009,00,5949,000,00,11270,08MAR2010
212803,289,2009,11,6239,001,11,785,08MAR2010
212803,289,2009,11,6399,001,11,5585,08MAR2010
212803,289,2009,11,6399,002,11,2000,08MAR2010
212803,289,2009,11,6411,001,11,2243,08MAR2010
212803,289,2009,11,6411,002,11,459,08MAR2010
212803,289,2009,11,6499,001,11,-17,08MAR2010
212803,289,2009,13,6219,001,11,215,08MAR2010
212803,401,2009,00,5812,000,00,1138,08MAR2010
212803,401,2009,11,6119,001,11,1138,08MAR2010
212803,404,2009,00,5829,000,00,2468,08MAR2010
212803,404,2009,11,6119,001,24,1234,08MAR2010
212803,404,2009,11,6239,001,24,202,08MAR2010
212803,404,2009,11,6399,001,24,617,08MAR2010
212803,404,2009,11,6411,001,24,415,08MAR2010
212803,411,2009,00,3490,000,00,306,08MAR2010
212803,411,2009,00,5829,000,00,3504,08MAR2010
212803,411,2009,11,6239,001,11,695,08MAR2010
212803,411,2009,11,6399,001,11,3115,08MAR2010
212803,420,2009,00,3490,000,00,258535,08MAR2010
212803,420,2009,00,3600,000,00,-708335,08MAR2010
212803,420,2009,00,5744,000,00,17725,08MAR2010
212803,420,2009,00,5749,000,00,11420,08MAR2010
212803,420,2009,00,5812,000,00,2245265,08MAR2010
212803,420,2009,00,5829,000,00,3900,08MAR2010
212803,420,2009,00,5919,000,00,353,08MAR2010
212803,420,2009,00,8911,000,00,36009,08MAR2010
212803,420,2009,11,6112,001,11,42251,08MAR2010
212803,420,2009,11,6112,001,23,13183,08MAR2010
212803,420,2009,11,6112,001,24,11684,08MAR2010
212803,420,2009,11,6119,001,11,175087,08MAR2010
212803,420,2009,11,6119,001,22,62659,08MAR2010
212803,420,2009,11,6119,001,23,283259,08MAR2010
212803,420,2009,11,6119,001,24,62824,08MAR2010
212803,420,2009,11,6119,002,11,21389,08MAR2010
212803,420,2009,11,6119,002,22,2095,08MAR2010
212803,420,2009,11,6119,002,23,81280,08MAR2010
212803,420,2009,11,6129,001,11,75440,08MAR2010
212803,420,2009,11,6129,001,23,168693,08MAR2010
212803,420,2009,11,6129,002,23,18586,08MAR2010
212803,420,2009,11,6141,001,11,21135,08MAR2010
212803,420,2009,11,6141,001,22,113,08MAR2010
212803,420,2009,11,6141,001,23,22782,08MAR2010
212803,420,2009,11,6141,001,24,3395,08MAR2010
212803,420,2009,11,6142,001,11,41598,08MAR2010
212803,420,2009,11,6142,001,23,8300,08MAR2010
212803,420,2009,11,6143,001,11,4642,08MAR2010
212803,420,2009,11,6143,002,11,2201,08MAR2010
212803,420,2009,11,6145,001,11,820,08MAR2010
212803,420,2009,11,6146,001,11,11855,08MAR2010
212803,420,2009,11,6149,001,11,95,08MAR2010
212803,420,2009,11,6219,001,23,43591,08MAR2010
212803,420,2009,11,6219,001,24,13,08MAR2010
212803,420,2009,11,6221,001,11,5257,08MAR2010
212803,420,2009,11,6239,001,11,4143,08MAR2010
212803,420,2009,11,6239,001,23,5000,08MAR2010
212803,420,2009,11,6249,001,11,4557,08MAR2010
212803,420,2009,11,6269,001,11,5000,08MAR2010
212803,420,2009,11,6399,001,11,13683,08MAR2010
212803,420,2009,11,6411,001,11,1965,08MAR2010
212803,420,2009,11,6412,001,11,3223,08MAR2010
212803,420,2009,11,6449,001,11,1518,08MAR2010
212803,420,2009,11,6449,001,99,12962,08MAR2010
212803,420,2009,11,6499,001,11,1128,08MAR2010
212803,420,2009,11,6499,001,23,500,08MAR2010
212803,420,2009,12,6129,001,11,9150,08MAR2010
212803,420,2009,12,6129,001,23,8990,08MAR2010
212803,420,2009,12,6141,001,11,62,08MAR2010
212803,420,2009,12,6142,001,11,18,08MAR2010
212803,420,2009,12,6143,001,11,74,08MAR2010
212803,420,2009,12,6146,001,11,4,08MAR2010
212803,420,2009,12,6146,001,23,4,08MAR2010
212803,420,2009,13,6219,001,23,300,08MAR2010
212803,420,2009,21,6119,001,23,65100,08MAR2010
212803,420,2009,21,6141,001,23,1965,08MAR2010
212803,420,2009,21,6142,001,23,1152,08MAR2010
212803,420,2009,21,6143,001,23,18,08MAR2010
212803,420,2009,21,6146,001,23,652,08MAR2010
212803,420,2009,23,6119,001,11,119542,08MAR2010
212803,420,2009,23,6119,001,23,92925,08MAR2010
212803,420,2009,23,6119,002,11,22351,08MAR2010
212803,420,2009,23,6119,002,23,27500,08MAR2010
212803,420,2009,23,6129,001,11,13473,08MAR2010
212803,420,2009,23,6129,001,23,48850,08MAR2010
212803,420,2009,23,6129,001,24,41763,08MAR2010
212803,420,2009,23,6129,002,11,11800,08MAR2010
212803,420,2009,23,6129,002,23,11800,08MAR2010
212803,420,2009,23,6141,001,11,9299,08MAR2010
212803,420,2009,23,6141,001,23,19318,08MAR2010
212803,420,2009,23,6141,001,24,1802,08MAR2010
212803,420,2009,23,6142,001,23,22,08MAR2010
212803,420,2009,23,6143,001,11,601,08MAR2010
212803,420,2009,23,6146,001,23,1856,08MAR2010
212803,420,2009,23,6219,001,11,5288,08MAR2010
212803,420,2009,23,6219,001,23,3000,08MAR2010
212803,420,2009,23,6399,001,11,1942,08MAR2010
212803,420,2009,23,6399,001,23,1800,08MAR2010
212803,420,2009,23,6399,001,99,3000,08MAR2010
212803,420,2009,23,6399,002,99,1137,08MAR2010
212803,420,2009,23,6411,001,99,905,08MAR2010
212803,420,2009,23,6449,001,11,1300,08MAR2010
212803,420,2009,31,6119,001,11,39099,08MAR2010
212803,420,2009,31,6119,001,22,1402,08MAR2010
212803,420,2009,31,6119,001,23,74000,08MAR2010
212803,420,2009,31,6141,001,23,3014,08MAR2010
212803,420,2009,31,6141,001,99,663,08MAR2010
212803,420,2009,31,6142,001,11,-490,08MAR2010
212803,420,2009,31,6142,001,23,6,08MAR2010
212803,420,2009,31,6146,001,23,305,08MAR2010
212803,420,2009,31,6411,001,11,939,08MAR2010
212803,420,2009,35,6341,001,99,1827,08MAR2010
212803,420,2009,35,6342,001,99,137,08MAR2010
212803,420,2009,36,6119,001,91,15500,08MAR2010
212803,420,2009,36,6141,001,91,1000,08MAR2010
212803,420,2009,36,6399,001,91,10649,08MAR2010
212803,420,2009,36,6411,001,91,38,08MAR2010
212803,420,2009,36,6412,001,91,3023,08MAR2010
212803,420,2009,41,6119,701,99,86973,08MAR2010
212803,420,2009,41,6119,750,99,53944,08MAR2010
212803,420,2009,41,6129,701,99,37800,08MAR2010
212803,420,2009,41,6141,701,99,10358,08MAR2010
212803,420,2009,41,6141,750,99,5912,08MAR2010
212803,420,2009,41,6142,701,99,-4492,08MAR2010
212803,420,2009,41,6143,701,99,74,08MAR2010
212803,420,2009,41,6146,701,99,614,08MAR2010
212803,420,2009,41,6149,701,99,10,08MAR2010
212803,420,2009,41,6212,750,99,28116,08MAR2010
212803,420,2009,41,6219,701,99,603,08MAR2010
212803,420,2009,41,6291,701,99,19893,08MAR2010
212803,420,2009,41,6399,701,99,2150,08MAR2010
212803,420,2009,41,6399,750,99,1477,08MAR2010
212803,420,2009,41,6411,701,99,2583,08MAR2010
212803,420,2009,41,6411,750,99,2669,08MAR2010
212803,420,2009,41,6499,701,99,10263,08MAR2010
212803,420,2009,41,6499,750,99,7398,08MAR2010
212803,420,2009,51,6129,001,99,47557,08MAR2010
212803,420,2009,51,6129,002,99,4800,08MAR2010
212803,420,2009,51,6141,001,99,2504,08MAR2010
212803,420,2009,51,6142,001,99,-849,08MAR2010
212803,420,2009,51,6143,001,99,132,08MAR2010
212803,420,2009,51,6146,001,99,580,08MAR2010
212803,420,2009,51,6249,001,99,544,08MAR2010
212803,420,2009,51,6259,001,11,3576,08MAR2010
212803,420,2009,51,6259,001,99,11324,08MAR2010
212803,420,2009,51,6259,002,99,10169,08MAR2010
212803,420,2009,51,6269,001,11,64457,08MAR2010
212803,420,2009,51,6269,001,99,119272,08MAR2010
212803,420,2009,51,6311,001,99,7632,08MAR2010
212803,420,2009,51,6399,001,99,8150,08MAR2010
212803,420,2009,51,6499,001,99,11441,08MAR2010
212803,420,2009,53,6129,001,11,15000,08MAR2010
212803,420,2009,53,6141,001,11,52,08MAR2010
212803,420,2009,53,6142,001,11,1146,08MAR2010
212803,420,2009,53,6249,001,11,9573,08MAR2010
212803,426,2009,00,5829,000,00,2000,08MAR2010
212803,426,2009,11,6119,001,11,2000,08MAR2010
212803,428,2009,00,5812,000,00,18979,08MAR2010
212803,428,2009,11,6119,001,11,18979,08MAR2010
212803,429,2009,00,5829,000,00,5000,08MAR2010
212803,429,2009,11,6119,001,11,2500,08MAR2010
212803,429,2009,11,6399,001,11,2500,08MAR2010
212803,499,2009,11,6399,001,11,1000,08MAR2010
212803,499,2009,11,6411,001,11,502,08MAR2010
212803,499,2009,51,6259,001,11,10910,08MAR2010
220801,199,2009,00,3600,000,00,506296,08MAR2010
220801,199,2009,00,5744,000,00,4205,08MAR2010
220801,199,2009,00,5749,000,00,9528,08MAR2010
220801,199,2009,11,6119,699,11,3490,08MAR2010
220801,199,2009,11,6141,699,11,267,08MAR2010
220801,199,2009,11,6146,699,11,19,08MAR2010
220801,199,2009,11,6399,001,11,6162,08MAR2010
220801,199,2009,11,6399,001,23,89,08MAR2010
220801,199,2009,11,6412,001,11,2993,08MAR2010
220801,199,2009,11,6449,001,11,18385,08MAR2010
220801,199,2009,11,6499,001,11,310,08MAR2010
220801,199,2009,41,6399,720,99,396,08MAR2010
220801,199,2009,41,6449,750,99,142,08MAR2010
220801,199,2009,41,6499,720,99,1732,08MAR2010
220801,199,2009,51,6449,999,99,451,08MAR2010
220801,204,2009,00,5929,000,00,408,08MAR2010
220801,204,2009,11,6399,001,11,408,08MAR2010
220801,224,2009,00,5929,000,00,40850,08MAR2010
220801,224,2009,11,6119,001,23,33361,08MAR2010
220801,224,2009,11,6141,001,23,2501,08MAR2010
220801,224,2009,11,6142,001,23,2275,08MAR2010
220801,224,2009,11,6146,001,23,2712,08MAR2010
220801,225,2009,00,5929,000,00,723,08MAR2010
220801,225,2009,11,6119,001,23,598,08MAR2010
220801,225,2009,11,6141,001,23,41,08MAR2010
220801,225,2009,11,6142,001,23,40,08MAR2010
220801,225,2009,11,6146,001,23,43,08MAR2010
220801,255,2009,00,5929,000,00,4505,08MAR2010
220801,255,2009,11,6399,001,11,4505,08MAR2010
220801,404,2009,00,5829,000,00,9873,08MAR2010
220801,404,2009,11,6119,001,11,8784,08MAR2010
220801,404,2009,11,6141,001,11,672,08MAR2010
220801,404,2009,11,6142,001,11,384,08MAR2010
220801,404,2009,11,6146,001,11,33,08MAR2010
220801,411,2009,00,5829,000,00,6966,08MAR2010
220801,411,2009,11,6399,001,11,6966,08MAR2010
220801,420,2009,00,3590,000,00,1449446,08MAR2010
220801,420,2009,00,5742,000,00,17566,08MAR2010
220801,420,2009,00,5745,000,00,26175,08MAR2010
220801,420,2009,00,5749,000,00,21,08MAR2010
